Name,Line,Treatment,Concentration,Day,boutd,sleepd,boutn,sleepn,wakeact,sleeplat,Sex
58_28_703,703,Trifluoperazine2HCl_,4,4,8,361,10,556,3.88337,105,Male
58_28_703,703,Trifluoperazine2HCl_,4,5,4,240,29,401,4.0438,65,Male
58_29_703,703,Trifluoperazine2HCl_,4,1,21,274,2,56,4.65135,284,Male
58_29_703,703,Trifluoperazine2HCl_,4,2,7,216,7,62,4.24441,328,Male
58_29_703,703,Trifluoperazine2HCl_,4,3,7,325,21,319,3.89573,87,Male
58_29_703,703,Trifluoperazine2HCl_,4,4,6,321,17,374,3.74899,155,Male
58_29_703,703,Trifluoperazine2HCl_,4,5,7,280,6,170,3.58788,114,Male
58_30_703,703,Trifluoperazine2HCl_,4,1,20,283,10,401,2.98677,56,Male
58_30_703,703,Trifluoperazine2HCl_,4,2,8,345,9,466,3.01908,49,Male
58_30_703,703,Trifluoperazine2HCl_,4,3,4,373,13,493,2.89024,56,Male
58_30_703,703,Trifluoperazine2HCl_,4,4,9,235,13,485,3.24167,55,Male
58_30_703,703,Trifluoperazine2HCl_,4,5,6,314,9,421,2.87092,53,Male
58_31_703,703,Trifluoperazine2HCl_,4,1,10,92,11,282,3.15666,107,Male
58_31_703,703,Trifluoperazine2HCl_,4,2,16,228,16,446,3.39556,40,Male
58_31_703,703,Trifluoperazine2HCl_,4,3,10,173,18,462,2.23354,74,Male
58_31_703,703,Trifluoperazine2HCl_,4,4,18,235,18,432,2.59508,65,Male
58_31_703,703,Trifluoperazine2HCl_,4,5,11,246,18,404,2.23418,85,Male
58_32_703,703,Trifluoperazine2HCl_,4,1,16,465,12,326,3.19106,89,Male
58_32_703,703,Trifluoperazine2HCl_,4,2,20,405,21,421,2.87948,101,Male
58_32_703,703,Trifluoperazine2HCl_,4,3,19,382,4,328,3.03699,104,Male
58_32_703,703,Trifluoperazine2HCl_,4,4,21,379,8,216,3.13018,108,Male
58_32_703,703,Trifluoperazine2HCl_,4,5,21,353,5,186,2.8313,115,Male
59_1_229,229,Chlorpromazine_Sonazine_,1,1,9,119,24,593,1.36126,26,Female
59_1_229,229,Chlorpromazine_Sonazine_,1,2,27,223,18,612,1.65124,9,Female
59_1_229,229,Chlorpromazine_Sonazine_,1,3,19,319,4,661,1.41304,45,Female
59_1_229,229,Chlorpromazine_Sonazine_,1,4,26,206,7,613,1.40741,24,Female
59_1_229,229,Chlorpromazine_Sonazine_,1,5,25,208,14,595,1.41601,17,Female
59_2_229,229,Chlorpromazine_Sonazine_,1,1,25,321,21,494,1.6592,33,Female
59_2_229,229,Chlorpromazine_Sonazine_,1,2,29,270,20,611,1.61538,26,Female
59_2_229,229,Chlorpromazine_Sonazine_,1,3,22,241,13,600,2.03673,24,Female
59_2_229,229,Chlorpromazine_Sonazine_,1,4,23,251,22,472,1.79219,28,Female
59_2_229,229,Chlorpromazine_Sonazine_,1,5,24,288,9,511,1.79875,27,Female
59_3_229,229,Chlorpromazine_Sonazine_,1,1,23,456,9,469,2.61942,35,Female
59_3_229,229,Chlorpromazine_Sonazine_,1,2,24,436,8,530,2.49367,51,Female
59_3_229,229,Chlorpromazine_Sonazine_,1,3,23,461,9,487,2.33943,65,Female
59_3_229,229,Chlorpromazine_Sonazine_,1,4,25,364,13,436,2.57344,82,Female
59_3_229,229,Chlorpromazine_Sonazine_,1,5,25,385,10,355,2.68714,104,Female
59_4_229,229,Chlorpromazine_Sonazine_,1,1,20,447,4,679,1.40446,23,Female
59_4_229,229,Chlorpromazine_Sonazine_,1,2,18,477,13,639,2.01543,27,Female
59_4_229,229,Chlorpromazine_Sonazine_,1,3,29,465,3,689,1.36364,16,Female
59_4_229,229,Chlorpromazine_Sonazine_,1,4,27,507,1,699,1.17521,21,Female
59_4_229,229,Chlorpromazine_Sonazine_,1,5,15,540,6,685,1.72093,23,Female
59_5_229,229,Chlorpromazine_Sonazine_,1,1,23,245,12,348,2.08501,118,Female
59_5_229,229,Chlorpromazine_Sonazine_,1,2,26,318,12,383,2.38972,128,Female
59_5_229,229,Chlorpromazine_Sonazine_,1,3,24,343,12,443,2.17737,141,Female
59_5_229,229,Chlorpromazine_Sonazine_,1,4,18,216,9,409,2.16687,202,Female
59_5_229,229,Chlorpromazine_Sonazine_,1,5,21,305,10,363,1.72668,144,Female
59_6_229,229,Chlorpromazine_Sonazine_,1,1,5,32,21,358,1.94476,36,Female
59_6_229,229,Chlorpromazine_Sonazine_,1,2,26,175,3,682,1.47684,20,Female
59_6_229,229,Chlorpromazine_Sonazine_,1,3,30,235,2,682,1.16826,36,Female
59_6_229,229,Chlorpromazine_Sonazine_,1,4,33,247,3,683,1.06275,35,Female
59_6_229,229,Chlorpromazine_Sonazine_,1,5,26,236,1,709,0.9596,11,Female
59_7_229,229,Chlorpromazine_Sonazine_,1,1,6,36,18,595,1.80222,32,Female
59_7_229,229,Chlorpromazine_Sonazine_,1,2,10,83,14,640,1.55927,25,Female
59_7_229,229,Chlorpromazine_Sonazine_,1,3,12,127,4,655,1.86322,18,Female
59_7_229,229,Chlorpromazine_Sonazine_,1,4,17,154,16,598,1.78343,14,Female
59_7_229,229,Chlorpromazine_Sonazine_,1,5,14,116,14,613,1.65401,13,Female
59_8_229,229,Chlorpromazine_Sonazine_,1,1,9,247,30,484,2.35825,47,Female
59_8_229,229,Chlorpromazine_Sonazine_,1,2,5,46,15,630,2.59555,59,Female
59_8_229,229,Chlorpromazine_Sonazine_,1,3,11,227,4,667,1.91758,48,Female
59_8_229,229,Chlorpromazine_Sonazine_,1,4,9,196,1,672,1.82168,39,Female
59_8_229,229,Chlorpromazine_Sonazine_,1,5,9,218,7,689,1.75422,5,Female
59_9_229,229,Chlorpromazine_Sonazine_,1,1,20,299,10,582,2.28623,36,Male
59_9_229,229,Chlorpromazine_Sonazine_,1,2,17,183,6,662,2.47395,49,Male
59_9_229,229,Chlorpromazine_Sonazine_,1,3,21,175,1,653,2.04902,67,Male
59_9_229,229,Chlorpromazine_Sonazine_,1,4,13,179,1,634,1.88676,67,Male
59_9_229,229,Chlorpromazine_Sonazine_,1,5,8,261,1,622,2.05386,78,Male
59_10_229,229,Chlorpromazine_Sonazine_,1,1,16,335,17,547,2.41935,39,Male
59_10_229,229,Chlorpromazine_Sonazine_,1,2,21,294,22,609,2.14525,28,Male
59_10_229,229,Chlorpromazine_Sonazine_,1,3,17,314,21,539,2.0937,39,Male
59_10_229,229,Chlorpromazine_Sonazine_,1,4,18,260,22,505,1.92444,31,Male
59_10_229,229,Chlorpromazine_Sonazine_,1,5,19,221,19,482,2,43,Male
59_11_229,229,Chlorpromazine_Sonazine_,1,1,1,9,11,113,4.52731,36,Male
59_11_229,229,Chlorpromazine_Sonazine_,1,2,2,31,9,149,4.00317,92,Male
59_11_229,229,Chlorpromazine_Sonazine_,1,3,2,10,19,396,3.18569,55,Male
59_11_229,229,Chlorpromazine_Sonazine_,1,4,3,16,7,206,3.32923,83,Male
59_11_229,229,Chlorpromazine_Sonazine_,1,5,6,43,20,384,2.99309,83,Male
59_12_229,229,Chlorpromazine_Sonazine_,1,1,21,381,13,633,1.96714,18,Male
59_12_229,229,Chlorpromazine_Sonazine_,1,2,8,364,1,678,2.29146,26,Male
59_12_229,229,Chlorpromazine_Sonazine_,1,3,5,381,1,679,1.63421,17,Male
59_12_229,229,Chlorpromazine_Sonazine_,1,4,12,401,1,704,1.09552,15,Male
59_12_229,229,Chlorpromazine_Sonazine_,1,5,12,398,3,675,1.40872,17,Male
59_17_229,229,Chlorpromazine_Sonazine_,2,1,30,255,16,665,1.45577,21,Female
59_17_229,229,Chlorpromazine_Sonazine_,2,2,7,39,9,615,1.79008,23,Female
59_17_229,229,Chlorpromazine_Sonazine_,2,3,5,29,13,569,1.9905,71,Female
59_17_229,229,Chlorpromazine_Sonazine_,2,4,8,44,12,633,1.71166,55,Female
59_17_229,229,Chlorpromazine_Sonazine_,2,5,16,140,7,688,1.43301,19,Female
59_18_229,229,Chlorpromazine_Sonazine_,2,1,27,355,5,610,2.29474,21,Female
59_18_229,229,Chlorpromazine_Sonazine_,2,2,20,155,6,508,2.24839,110,Female
59_18_229,229,Chlorpromazine_Sonazine_,2,3,16,183,1,616,2.12949,99,Female
59_18_229,229,Chlorpromazine_Sonazine_,2,4,20,247,8,566,2.33971,39,Female
59_18_229,229,Chlorpromazine_Sonazine_,2,5,21,212,12,451,2.44659,70,Female
59_19_229,229,Chlorpromazine_Sonazine_,2,1,25,214,2,688,1.50743,31,Female
59_19_229,229,Chlorpromazine_Sonazine_,2,2,20,176,2,691,1.56894,28,Female
59_19_229,229,Chlorpromazine_Sonazine_,2,3,25,307,2,680,1.78587,39,Female
59_19_229,229,Chlorpromazine_Sonazine_,2,4,25,238,1,695,1.12623,25,Female
59_19_229,229,Chlorpromazine_Sonazine_,2,5,19,215,2,684,1.12569,35,Female
59_20_229,229,Chlorpromazine_Sonazine_,2,1,4,24,21,546,1.71724,44,Female
59_20_229,229,Chlorpromazine_Sonazine_,2,2,5,32,23,516,1.89686,101,Female
59_20_229,229,Chlorpromazine_Sonazine_,2,3,7,69,27,483,2.06869,50,Female
59_20_229,229,Chlorpromazine_Sonazine_,2,4,6,42,24,415,1.99084,19,Female
59_20_229,229,Chlorpromazine_Sonazine_,2,5,1,12,17,310,2.44007,107,Female
59_21_229,229,Chlorpromazine_Sonazine_,2,1,35,487,10,676,1.68953,18,Female
59_21_229,229,Chlorpromazine_Sonazine_,2,2,33,598,14,690,1.82895,4,Female
59_21_229,229,Chlorpromazine_Sonazine_,2,3,24,230,10,700,1.09216,4,Female
59_21_229,229,Chlorpromazine_Sonazine_,2,4,21,159,12,684,1.01173,14,Female
59_21_229,229,Chlorpromazine_Sonazine_,2,5,26,184,9,677,0.8601,9,Female
59_22_229,229,Chlorpromazine_Sonazine_,2,1,9,73,6,698,1.24963,6,Female
59_22_229,229,Chlorpromazine_Sonazine_,2,2,17,201,2,711,1.38447,11,Female
59_22_229,229,Chlorpromazine_Sonazine_,2,3,6,112,11,666,1.58157,23,Female
59_22_229,229,Chlorpromazine_Sonazine_,2,4,18,367,4,690,1.71018,5,Female
59_22_229,229,Chlorpromazine_Sonazine_,2,5,12,183,8,685,1.5472,24,Female
59_23_229,229,Chlorpromazine_Sonazine_,2,1,26,369,6,603,2.68376,29,Female
59_23_229,229,Chlorpromazine_Sonazine_,2,2,28,379,7,612,2.65702,20,Female
59_23_229,229,Chlorpromazine_Sonazine_,2,3,27,423,10,634,2.30548,19,Female
59_23_229,229,Chlorpromazine_Sonazine_,2,4,25,389,10,606,2.05843,39,Female
59_23_229,229,Chlorpromazine_Sonazine_,2,5,23,364,19,649,2.08899,20,Female
59_24_229,229,Chlorpromazine_Sonazine_,2,1,25,211,17,611,1.74434,41,Female
59_24_229,229,Chlorpromazine_Sonazine_,2,2,22,145,22,515,1.9641,51,Female
59_24_229,229,Chlorpromazine_Sonazine_,2,3,21,179,24,557,1.92188,51,Female
59_24_229,229,Chlorpromazine_Sonazine_,2,4,30,268,15,600,1.91259,40,Female
59_24_229,229,Chlorpromazine_Sonazine_,2,5,18,159,13,624,1.86758,21,Female
59_26_229,229,Chlorpromazine_Sonazine_,2,1,19,234,21,582,2.2484,50,Male
59_26_229,229,Chlorpromazine_Sonazine_,2,2,16,200,28,503,2.46404,33,Male
59_26_229,229,Chlorpromazine_Sonazine_,2,3,18,177,32,453,2.35802,65,Male
59_26_229,229,Chlorpromazine_Sonazine_,2,4,19,177,27,501,2.35827,59,Male
59_26_229,229,Chlorpromazine_Sonazine_,2,5,14,174,25,499,2.54498,66,Male
59_27_229,229,Chlorpromazine_Sonazine_,2,1,19,218,21,325,1.93534,80,Male
59_27_229,229,Chlorpromazine_Sonazine_,2,2,15,102,27,303,1.95362,65,Male
59_27_229,229,Chlorpromazine_Sonazine_,2,3,13,87,23,363,1.78384,87,Male
59_27_229,229,Chlorpromazine_Sonazine_,2,4,12,85,23,323,1.80136,74,Male
59_27_229,229,Chlorpromazine_Sonazine_,2,5,11,101,21,389,1.86526,72,Male
59_28_229,229,Chlorpromazine_Sonazine_,2,1,17,344,17,556,1.73333,36,Male
59_28_229,229,Chlorpromazine_Sonazine_,2,2,23,261,9,590,1.67742,56,Male
59_28_229,229,Chlorpromazine_Sonazine_,2,3,26,315,6,601,1.5687,50,Male
59_28_229,229,Chlorpromazine_Sonazine_,2,4,17,304,8,563,1.75567,68,Male
59_28_229,229,Chlorpromazine_Sonazine_,2,5,13,343,3,620,1.65409,68,Male
59_29_229,229,Chlorpromazine_Sonazine_,2,1,11,168,10,565,1.97737,20,Male
59_29_229,229,Chlorpromazine_Sonazine_,2,2,9,56,16,587,2.19824,32,Male
59_29_229,229,Chlorpromazine_Sonazine_,2,3,5,49,7,608,2.1622,46,Male
59_29_229,229,Chlorpromazine_Sonazine_,2,4,10,73,14,566,1.99126,66,Male
59_29_229,229,Chlorpromazine_Sonazine_,2,5,11,77,6,576,1.77255,55,Male
59_30_229,229,Chlorpromazine_Sonazine_,2,1,12,399,25,320,2.42025,58,Male
59_30_229,229,Chlorpromazine_Sonazine_,2,2,16,187,26,292,2.43913,58,Male
59_30_229,229,Chlorpromazine_Sonazine_,2,3,22,262,18,295,2.45413,103,Male
59_30_229,229,Chlorpromazine_Sonazine_,2,4,14,275,20,380,2.34013,47,Male
59_30_229,229,Chlorpromazine_Sonazine_,2,5,15,187,22,248,2.30746,83,Male
59_31_229,229,Chlorpromazine_Sonazine_,2,1,17,250,33,433,1.71334,75,Male
59_31_229,229,Chlorpromazine_Sonazine_,2,2,20,149,28,396,1.77095,54,Male
59_31_229,229,Chlorpromazine_Sonazine_,2,3,13,129,28,467,2.16351,60,Male
59_31_229,229,Chlorpromazine_Sonazine_,2,4,11,102,31,386,1.74475,60,Male
59_31_229,229,Chlorpromazine_Sonazine_,2,5,23,178,29,439,1.73512,66,Male
59_32_229,229,Chlorpromazine_Sonazine_,2,1,20,648,7,698,1.35106,8,Male
59_32_229,229,Chlorpromazine_Sonazine_,2,2,20,660,6,697,1.20482,0,Male
59_32_229,229,Chlorpromazine_Sonazine_,2,3,22,651,3,713,1.05263,0,Male
59_32_229,229,Chlorpromazine_Sonazine_,2,4,27,624,7,683,1.44361,6,Male
59_32_229,229,Chlorpromazine_Sonazine_,2,5,22,629,11,635,6.44886,6,Male
60_1_229,229,Chlorpromazine_Sonazine_,3,1,1,720,1,720,0,0,Female
60_1_229,229,Chlorpromazine_Sonazine_,3,2,1,720,1,720,0,0,Female
60_1_229,229,Chlorpromazine_Sonazine_,3,3,1,720,1,720,0,0,Female
60_1_229,229,Chlorpromazine_Sonazine_,3,4,1,719,1,720,1,0,Female
60_1_229,229,Chlorpromazine_Sonazine_,3,5,1,715,1,720,0.4,0,Female
60_2_229,229,Chlorpromazine_Sonazine_,3,1,18,283,25,538,2.1567,15,Female
60_2_229,229,Chlorpromazine_Sonazine_,3,2,11,94,8,668,2.13864,41,Female
60_2_229,229,Chlorpromazine_Sonazine_,3,3,9,383,1,666,2.30946,54,Female
60_2_229,229,Chlorpromazine_Sonazine_,3,4,16,288,3,663,2.25971,50,Female
60_2_229,229,Chlorpromazine_Sonazine_,3,5,20,171,17,596,2.33432,54,Female
60_3_229,229,Chlorpromazine_Sonazine_,3,1,24,186,23,570,2.15497,51,Female
60_3_229,229,Chlorpromazine_Sonazine_,3,2,28,219,34,518,2.27454,37,Female
60_3_229,229,Chlorpromazine_Sonazine_,3,3,27,255,20,615,2.02807,22,Female
60_3_229,229,Chlorpromazine_Sonazine_,3,4,28,292,26,577,2.01401,27,Female
60_3_229,229,Chlorpromazine_Sonazine_,3,5,35,299,22,561,1.89655,68,Female
60_4_229,229,Chlorpromazine_Sonazine_,3,1,23,309,1,719,2.71602,0,Female
60_4_229,229,Chlorpromazine_Sonazine_,3,2,8,279,1,706,2.9033,14,Female
60_4_229,229,Chlorpromazine_Sonazine_,3,3,13,168,2,701,2.81611,18,Female
60_4_229,229,Chlorpromazine_Sonazine_,3,4,6,32,4,708,2.63571,9,Female
60_4_229,229,Chlorpromazine_Sonazine_,3,5,4,31,10,702,2.46393,2,Female
60_5_229,229,Chlorpromazine_Sonazine_,3,1,8,61,7,451,1.5722,27,Female
60_5_229,229,Chlorpromazine_Sonazine_,3,2,11,87,2,579,1.68217,58,Female
60_5_229,229,Chlorpromazine_Sonazine_,3,3,5,36,5,511,1.47704,81,Female
60_5_229,229,Chlorpromazine_Sonazine_,3,4,4,24,5,473,1.52174,111,Female
60_5_229,229,Chlorpromazine_Sonazine_,3,5,4,23,11,429,1.73583,76,Female
60_6_229,229,Chlorpromazine_Sonazine_,3,1,26,341,8,668,1.43852,22,Female
60_6_229,229,Chlorpromazine_Sonazine_,3,2,23,319,7,685,1.33945,19,Female
60_6_229,229,Chlorpromazine_Sonazine_,3,3,20,203,8,698,1.34137,6,Female
60_6_229,229,Chlorpromazine_Sonazine_,3,4,8,55,12,665,1.43472,19,Female
60_6_229,229,Chlorpromazine_Sonazine_,3,5,3,17,23,473,1.67789,101,Female
60_7_229,229,Chlorpromazine_Sonazine_,3,1,1,5,11,182,2.07901,67,Female
60_7_229,229,Chlorpromazine_Sonazine_,3,2,0,0,9,263,1.90569,69,Female
60_7_229,229,Chlorpromazine_Sonazine_,3,3,8,54,13,275,1.72097,71,Female
60_7_229,229,Chlorpromazine_Sonazine_,3,4,14,111,15,262,1.76007,42,Female
60_7_229,229,Chlorpromazine_Sonazine_,3,5,13,107,12,178,1.71255,49,Female
60_8_229,229,Chlorpromazine_Sonazine_,3,1,15,112,6,587,1.47638,26,Female
60_8_229,229,Chlorpromazine_Sonazine_,3,2,13,135,17,553,1.6742,54,Female
60_8_229,229,Chlorpromazine_Sonazine_,3,3,13,91,10,606,1.64065,76,Female
60_8_229,229,Chlorpromazine_Sonazine_,3,4,4,22,30,458,1.82708,17,Female
60_8_229,229,Chlorpromazine_Sonazine_,3,5,5,28,25,309,2.03264,50,Female
60_9_229,229,Chlorpromazine_Sonazine_,3,1,19,230,24,323,2.30891,67,Male
60_9_229,229,Chlorpromazine_Sonazine_,3,2,15,165,20,323,2.19748,97,Male
60_9_229,229,Chlorpromazine_Sonazine_,3,3,13,154,18,482,2.08831,25,Male
60_9_229,229,Chlorpromazine_Sonazine_,3,4,17,172,20,449,1.85104,48,Male
60_9_229,229,Chlorpromazine_Sonazine_,3,5,14,223,20,456,1.89488,55,Male
60_10_229,229,Chlorpromazine_Sonazine_,3,1,13,129,17,554,1.73976,58,Male
60_10_229,229,Chlorpromazine_Sonazine_,3,2,11,113,27,475,1.54108,60,Male
60_10_229,229,Chlorpromazine_Sonazine_,3,3,13,134,23,510,1.62688,67,Male
60_10_229,229,Chlorpromazine_Sonazine_,3,4,15,171,32,487,1.54604,65,Male
60_10_229,229,Chlorpromazine_Sonazine_,3,5,18,215,30,494,1.70041,68,Male
60_11_229,229,Chlorpromazine_Sonazine_,3,1,16,453,12,671,2.78481,21,Male
60_11_229,229,Chlorpromazine_Sonazine_,3,2,9,459,6,693,2.25347,19,Male
60_11_229,229,Chlorpromazine_Sonazine_,3,3,19,308,7,680,1.9646,17,Male
60_11_229,229,Chlorpromazine_Sonazine_,3,4,14,306,12,650,2.21074,20,Male
60_11_229,229,Chlorpromazine_Sonazine_,3,5,15,196,19,611,2.30016,14,Male
60_12_229,229,Chlorpromazine_Sonazine_,3,1,10,306,14,565,2.75044,30,Male
60_12_229,229,Chlorpromazine_Sonazine_,3,2,4,197,8,614,2.66296,39,Male
60_12_229,229,Chlorpromazine_Sonazine_,3,3,10,288,2,630,2.19923,49,Male
60_12_229,229,Chlorpromazine_Sonazine_,3,4,16,263,4,656,1.92706,52,Male
60_12_229,229,Chlorpromazine_Sonazine_,3,5,10,243,1,666,1.88136,40,Male
60_13_229,229,Chlorpromazine_Sonazine_,3,1,12,179,12,395,2.57852,85,Male
60_13_229,229,Chlorpromazine_Sonazine_,3,2,6,57,13,388,2.31256,53,Male
60_13_229,229,Chlorpromazine_Sonazine_,3,3,14,116,12,364,2.33958,76,Male
60_13_229,229,Chlorpromazine_Sonazine_,3,4,8,51,12,372,2.07768,85,Male
60_13_229,229,Chlorpromazine_Sonazine_,3,5,13,105,10,269,2.14447,100,Male
60_14_229,229,Chlorpromazine_Sonazine_,3,1,24,214,18,520,2.42493,57,Male
60_14_229,229,Chlorpromazine_Sonazine_,3,2,13,248,8,624,2.62676,36,Male
60_14_229,229,Chlorpromazine_Sonazine_,3,3,10,250,12,611,2.31779,40,Male
60_14_229,229,Chlorpromazine_Sonazine_,3,4,15,196,10,590,2.02294,41,Male
60_14_229,229,Chlorpromazine_Sonazine_,3,5,20,254,7,590,2.14262,68,Male
60_15_229,229,Chlorpromazine_Sonazine_,3,1,11,154,17,543,2.63526,23,Male
60_15_229,229,Chlorpromazine_Sonazine_,3,2,8,124,2,622,2.39769,24,Male
60_15_229,229,Chlorpromazine_Sonazine_,3,3,13,133,2,617,2.15507,23,Male
60_15_229,229,Chlorpromazine_Sonazine_,3,4,11,156,3,695,2.0798,17,Male
60_15_229,229,Chlorpromazine_Sonazine_,3,5,8,260,3,679,2.16766,21,Male
60_16_229,229,Chlorpromazine_Sonazine_,3,1,28,337,30,525,3.01384,16,Male
60_16_229,229,Chlorpromazine_Sonazine_,3,2,36,404,32,553,2.34783,0,Male
60_16_229,229,Chlorpromazine_Sonazine_,3,3,16,186,35,492,2.22178,4,Male
60_16_229,229,Chlorpromazine_Sonazine_,3,4,22,185,29,320,1.81176,70,Male
60_16_229,229,Chlorpromazine_Sonazine_,3,5,11,72,3,16,3.26331,637,Male
60_17_229,229,Chlorpromazine_Sonazine_,4,1,26,345,14,612,1.8882,72,Female
60_17_229,229,Chlorpromazine_Sonazine_,4,2,16,355,10,684,2.10474,9,Female
60_17_229,229,Chlorpromazine_Sonazine_,4,3,25,420,15,680,2.39706,17,Female
60_17_229,229,Chlorpromazine_Sonazine_,4,4,25,413,10,667,2.29167,13,Female
60_17_229,229,Chlorpromazine_Sonazine_,4,5,18,382,19,656,2.6791,17,Female
60_18_229,229,Chlorpromazine_Sonazine_,4,1,12,82,6,569,2.50317,26,Female
60_18_229,229,Chlorpromazine_Sonazine_,4,2,8,46,2,705,2.60087,10,Female
60_18_229,229,Chlorpromazine_Sonazine_,4,3,13,101,1,692,1.93663,9,Female
60_18_229,229,Chlorpromazine_Sonazine_,4,4,7,50,2,716,2.03561,1,Female
60_18_229,229,Chlorpromazine_Sonazine_,4,5,12,115,2,637,2.33285,28,Female
60_19_229,229,Chlorpromazine_Sonazine_,4,1,23,277,17,598,1.54513,17,Female
60_19_229,229,Chlorpromazine_Sonazine_,4,2,25,285,24,619,1.38433,19,Female
60_19_229,229,Chlorpromazine_Sonazine_,4,3,11,105,24,651,1.69591,7,Female
60_19_229,229,Chlorpromazine_Sonazine_,4,4,11,161,35,574,1.8156,21,Female
60_19_229,229,Chlorpromazine_Sonazine_,4,5,7,57,36,366,1.88004,38,Female
60_20_229,229,Chlorpromazine_Sonazine_,4,1,1,5,1,704,1.71819,7,Female
60_20_229,229,Chlorpromazine_Sonazine_,4,2,5,29,1,701,1.69296,13,Female
60_20_229,229,Chlorpromazine_Sonazine_,4,3,13,87,2,679,1.43472,14,Female
60_20_229,229,Chlorpromazine_Sonazine_,4,4,11,94,1,716,1.29206,4,Female
60_20_229,229,Chlorpromazine_Sonazine_,4,5,12,199,1,716,1.32,4,Female
60_21_229,229,Chlorpromazine_Sonazine_,4,1,9,99,16,622,1.75382,43,Female
60_21_229,229,Chlorpromazine_Sonazine_,4,2,4,56,26,635,1.56075,26,Female
60_21_229,229,Chlorpromazine_Sonazine_,4,3,2,15,24,524,1.67592,75,Female
60_21_229,229,Chlorpromazine_Sonazine_,4,4,2,10,31,381,1.71306,73,Female
60_21_229,229,Chlorpromazine_Sonazine_,4,5,2,11,27,206,2.0507,90,Female
60_22_229,229,Chlorpromazine_Sonazine_,4,1,5,51,9,599,2.06329,24,Female
60_22_229,229,Chlorpromazine_Sonazine_,4,2,2,37,5,638,2.48889,18,Female
60_22_229,229,Chlorpromazine_Sonazine_,4,3,2,11,10,611,2.47311,34,Female
60_22_229,229,Chlorpromazine_Sonazine_,4,4,0,0,5,632,2.41337,18,Female
60_22_229,229,Chlorpromazine_Sonazine_,4,5,0,0,5,612,2.36473,35,Female
60_23_229,229,Chlorpromazine_Sonazine_,4,1,14,106,7,541,1.70366,29,Female
60_23_229,229,Chlorpromazine_Sonazine_,4,2,1,7,5,651,1.6445,47,Female
60_23_229,229,Chlorpromazine_Sonazine_,4,3,14,93,2,685,1.40785,21,Female
60_23_229,229,Chlorpromazine_Sonazine_,4,4,12,103,4,673,1.41416,23,Female
60_23_229,229,Chlorpromazine_Sonazine_,4,5,14,96,3,690,1.69419,14,Female
60_24_229,229,Chlorpromazine_Sonazine_,4,1,7,676,1,720,1.11364,0,Female
60_24_229,229,Chlorpromazine_Sonazine_,4,2,1,720,1,720,0,0,Female
60_24_229,229,Chlorpromazine_Sonazine_,4,3,1,720,1,720,0,0,Female
60_24_229,229,Chlorpromazine_Sonazine_,4,4,1,719,1,720,1,0,Female
60_24_229,229,Chlorpromazine_Sonazine_,4,5,1,715,1,720,0.4,0,Female
60_25_229,229,Chlorpromazine_Sonazine_,4,1,26,211,28,506,2.61687,20,Male
60_25_229,229,Chlorpromazine_Sonazine_,4,2,31,300,22,479,2.50983,25,Male
60_25_229,229,Chlorpromazine_Sonazine_,4,3,26,256,27,503,2.46256,18,Male
60_25_229,229,Chlorpromazine_Sonazine_,4,4,29,258,21,456,3.02893,14,Male
60_25_229,229,Chlorpromazine_Sonazine_,4,5,22,252,21,482,2.83711,20,Male
60_26_229,229,Chlorpromazine_Sonazine_,4,1,24,426,11,660,2.16102,9,Male
60_26_229,229,Chlorpromazine_Sonazine_,4,2,25,405,1,699,2.07143,17,Male
60_26_229,229,Chlorpromazine_Sonazine_,4,3,30,405,1,706,1.24924,14,Male
60_26_229,229,Chlorpromazine_Sonazine_,4,4,30,463,2,705,1.31618,14,Male
60_26_229,229,Chlorpromazine_Sonazine_,4,5,34,458,5,699,1.14488,13,Male
60_27_229,229,Chlorpromazine_Sonazine_,4,1,20,289,4,632,2.83237,28,Male
60_27_229,229,Chlorpromazine_Sonazine_,4,2,9,267,6,559,2.70358,37,Male
60_27_229,229,Chlorpromazine_Sonazine_,4,3,4,273,1,644,2.39579,34,Male
60_27_229,229,Chlorpromazine_Sonazine_,4,4,8,236,12,593,2.10147,36,Male
60_27_229,229,Chlorpromazine_Sonazine_,4,5,3,207,10,602,1.84469,33,Male
60_28_229,229,Chlorpromazine_Sonazine_,4,1,19,236,31,416,2.79949,79,Male
60_28_229,229,Chlorpromazine_Sonazine_,4,2,5,160,31,477,2.71357,50,Male
60_28_229,229,Chlorpromazine_Sonazine_,4,3,8,102,29,553,2.19618,29,Male
60_28_229,229,Chlorpromazine_Sonazine_,4,4,8,165,22,584,2.31259,29,Male
60_28_229,229,Chlorpromazine_Sonazine_,4,5,10,168,4,622,2.27846,36,Male
60_29_229,229,Chlorpromazine_Sonazine_,4,1,19,134,23,364,1.72611,69,Male
60_29_229,229,Chlorpromazine_Sonazine_,4,2,23,175,20,468,1.83814,70,Male
60_29_229,229,Chlorpromazine_Sonazine_,4,3,16,138,24,459,1.71293,71,Male
60_29_229,229,Chlorpromazine_Sonazine_,4,4,16,138,23,450,1.76174,47,Male
60_29_229,229,Chlorpromazine_Sonazine_,4,5,22,189,18,486,1.80784,56,Male
60_30_229,229,Chlorpromazine_Sonazine_,4,1,15,231,22,463,2.46515,53,Male
60_30_229,229,Chlorpromazine_Sonazine_,4,2,10,280,17,567,2.5683,74,Male
